pattern_value,pattern_bits,count,expected,ratio
12218,0101110111110100,145,152.59,0.950273
12219,1101110111110100,174,152.59,1.140328
12220,0011110111110100,147,152.59,0.963381
12221,1011110111110100,112,152.59,0.734004
12222,0111110111110100,156,152.59,1.022363
12223,1111110111110100,143,152.59,0.937166
12224,0000001111110100,166,152.59,1.087899
12225,1000001111110100,154,152.59,1.009256
12226,0100001111110100,182,152.59,1.192757
12227,1100001111110100,153,152.59,1.002702
12228,0010001111110100,165,152.59,1.081346
12229,1010001111110100,139,152.59,0.910952
12230,0110001111110100,139,152.59,0.910952
12231,1110001111110100,163,152.59,1.068238
12232,0001001111110100,147,152.59,0.963381
12233,1001001111110100,141,152.59,0.924059
12234,0101001111110100,161,152.59,1.055131
12235,1101001111110100,150,152.59,0.983041
12236,0011001111110100,149,152.59,0.976488
12237,1011001111110100,172,152.59,1.127221
12238,0111001111110100,162,152.59,1.061685
12239,1111001111110100,144,152.59,0.943720
12240,0000101111110100,156,152.59,1.022363
12241,1000101111110100,158,152.59,1.035470
12242,0100101111110100,160,152.59,1.048578
12243,1100101111110100,149,152.59,0.976488
12244,0010101111110100,160,152.59,1.048578
12245,1010101111110100,141,152.59,0.924059
12246,0110101111110100,162,152.59,1.061685
12247,1110101111110100,152,152.59,0.996149
12248,0001101111110100,166,152.59,1.087899
12249,1001101111110100,168,152.59,1.101006
12250,0101101111110100,158,152.59,1.035470
12251,1101101111110100,166,152.59,1.087899
12252,0011101111110100,145,152.59,0.950273
12253,1011101111110100,143,152.59,0.937166
12254,0111101111110100,168,152.59,1.101006
12255,1111101111110100,153,152.59,1.002702
12256,0000011111110100,144,152.59,0.943720
12257,1000011111110100,129,152.59,0.845416
12258,0100011111110100,142,152.59,0.930613
12259,1100011111110100,150,152.59,0.983041
12260,0010011111110100,164,152.59,1.074792
12261,1010011111110100,139,152.59,0.910952
12262,0110011111110100,157,152.59,1.028917
12263,1110011111110100,123,152.59,0.806094
12264,0001011111110100,148,152.59,0.969934
12265,1001011111110100,163,152.59,1.068238
12266,0101011111110100,135,152.59,0.884737
12267,1101011111110100,157,152.59,1.028917
12268,0011011111110100,149,152.59,0.976488
12269,1011011111110100,148,152.59,0.969934
12270,0111011111110100,129,152.59,0.845416
12271,1111011111110100,160,152.59,1.048578
12272,0000111111110100,127,152.59,0.832308
12273,1000111111110100,153,152.59,1.002702
12274,0100111111110100,145,152.59,0.950273
12275,1100111111110100,153,152.59,1.002702
12276,0010111111110100,184,152.59,1.205864
12277,1010111111110100,138,152.59,0.904398
12278,0110111111110100,145,152.59,0.950273
12279,1110111111110100,136,152.59,0.891291
12280,0001111111110100,171,152.59,1.120667
12281,1001111111110100,161,152.59,1.055131
12282,0101111111110100,153,152.59,1.002702
12283,1101111111110100,155,152.59,1.015810
12284,0011111111110100,150,152.59,0.983041
12285,1011111111110100,159,152.59,1.042024
12286,0111111111110100,158,152.59,1.035470
12287,1111111111110100,159,152.59,1.042024
12288,0000000000001100,153,152.59,1.002702
12289,1000000000001100,144,152.59,0.943720
12290,0100000000001100,163,152.59,1.068238
12291,1100000000001100,143,152.59,0.937166
12292,0010000000001100,144,152.59,0.943720
12293,1010000000001100,157,152.59,1.028917
12294,0110000000001100,162,152.59,1.061685
12295,1110000000001100,150,152.59,0.983041
12296,0001000000001100,152,152.59,0.996149
12297,1001000000001100,174,152.59,1.140328
12298,0101000000001100,143,152.59,0.937166
12299,1101000000001100,147,152.59,0.963381
12300,0011000000001100,168,152.59,1.101006
12301,1011000000001100,168,152.59,1.101006
12302,0111000000001100,151,152.59,0.989595
12303,1111000000001100,152,152.59,0.996149
12304,0000100000001100,173,152.59,1.133775
12305,1000100000001100,142,152.59,0.930613
12306,0100100000001100,142,152.59,0.930613
12307,1100100000001100,143,152.59,0.937166
12308,0010100000001100,156,152.59,1.022363
12309,1010100000001100,135,152.59,0.884737
12310,0110100000001100,154,152.59,1.009256
12311,1110100000001100,153,152.59,1.002702
12312,0001100000001100,154,152.59,1.009256
12313,1001100000001100,152,152.59,0.996149
12314,0101100000001100,139,152.59,0.910952
12315,1101100000001100,166,152.59,1.087899
12316,0011100000001100,132,152.59,0.865076
12317,1011100000001100,148,152.59,0.969934
12318,0111100000001100,159,152.59,1.042024
12319,1111100000001100,157,152.59,1.028917
12320,0000010000001100,128,152.59,0.838862
12321,1000010000001100,154,152.59,1.009256
12322,0100010000001100,159,152.59,1.042024
12323,1100010000001100,147,152.59,0.963381
12324,0010010000001100,148,152.59,0.969934
12325,1010010000001100,152,152.59,0.996149
12326,0110010000001100,152,152.59,0.996149
12327,1110010000001100,125,152.59,0.819201
12328,0001010000001100,140,152.59,0.917505
12329,1001010000001100,181,152.59,1.186203
12330,0101010000001100,157,152.59,1.028917
12331,1101010000001100,172,152.59,1.127221
12332,0011010000001100,137,152.59,0.897845
12333,1011010000001100,144,152.59,0.943720
12334,0111010000001100,147,152.59,0.963381
12335,1111010000001100,140,152.59,0.917505
12336,0000110000001100,144,152.59,0.943720
12337,1000110000001100,151,152.59,0.989595
12338,0100110000001100,135,152.59,0.884737
12339,1100110000001100,165,152.59,1.081346
12340,0010110000001100,176,152.59,1.153435
12341,1010110000001100,164,152.59,1.074792
12342,0110110000001100,136,152.59,0.891291
12343,1110110000001100,155,152.59,1.015810
12344,0001110000001100,153,152.59,1.002702
12345,1001110000001100,139,152.59,0.910952
12346,0101110000001100,139,152.59,0.910952
12347,1101110000001100,165,152.59,1.081346
12348,0011110000001100,165,152.59,1.081346
12349,1011110000001100,163,152.59,1.068238
12350,0111110000001100,150,152.59,0.983041
12351,1111110000001100,166,152.59,1.087899
12352,0000001000001100,141,152.59,0.924059
12353,1000001000001100,143,152.59,0.937166
12354,0100001000001100,172,152.59,1.127221
12355,1100001000001100,150,152.59,0.983041
12356,0010001000001100,152,152.59,0.996149
12357,1010001000001100,138,152.59,0.904398
12358,0110001000001100,150,152.59,0.983041
12359,1110001000001100,152,152.59,0.996149
12360,0001001000001100,153,152.59,1.002702
12361,1001001000001100,151,152.59,0.989595
12362,0101001000001100,155,152.59,1.015810
12363,1101001000001100,171,152.59,1.120667
12364,0011001000001100,153,152.59,1.002702
12365,1011001000001100,175,152.59,1.146882
12366,0111001000001100,165,152.59,1.081346
12367,1111001000001100,169,152.59,1.107560
12368,0000101000001100,121,152.59,0.792987
12369,1000101000001100,149,152.59,0.976488
12370,0100101000001100,163,152.59,1.068238
12371,1100101000001100,149,152.59,0.976488
12372,0010101000001100,141,152.59,0.924059
12373,1010101000001100,149,152.59,0.976488
12374,0110101000001100,159,152.59,1.042024
12375,1110101000001100,172,152.59,1.127221
12376,0001101000001100,161,152.59,1.055131
12377,1001101000001100,157,152.59,1.028917
12378,0101101000001100,130,152.59,0.851969
12379,1101101000001100,161,152.59,1.055131
12380,0011101000001100,157,152.59,1.028917
12381,1011101000001100,164,152.59,1.074792
12382,0111101000001100,135,152.59,0.884737
12383,1111101000001100,139,152.59,0.910952
12384,0000011000001100,175,152.59,1.146882
12385,1000011000001100,153,152.59,1.002702
12386,0100011000001100,137,152.59,0.897845
12387,1100011000001100,158,152.59,1.035470
12388,0010011000001100,159,152.59,1.042024
12389,1010011000001100,130,152.59,0.851969
12390,0110011000001100,137,152.59,0.897845
12391,1110011000001100,151,152.59,0.989595
12392,0001011000001100,141,152.59,0.924059
12393,1001011000001100,153,152.59,1.002702
12394,0101011000001100,143,152.59,0.937166
12395,1101011000001100,165,152.59,1.081346
12396,0011011000001100,175,152.59,1.146882
12397,1011011000001100,153,152.59,1.002702
12398,0111011000001100,153,152.59,1.002702
12399,1111011000001100,125,152.59,0.819201
12400,0000111000001100,158,152.59,1.035470
12401,1000111000001100,156,152.59,1.022363
12402,0100111000001100,163,152.59,1.068238
12403,1100111000001100,153,152.59,1.002702
12404,0010111000001100,122,152.59,0.799540
12405,1010111000001100,148,152.59,0.969934
12406,0110111000001100,132,152.59,0.865076
12407,1110111000001100,168,152.59,1.101006
12408,0001111000001100,171,152.59,1.120667
12409,1001111000001100,147,152.59,0.963381
12410,0101111000001100,136,152.59,0.891291
12411,1101111000001100,151,152.59,0.989595
12412,0011111000001100,158,152.59,1.035470
12413,1011111000001100,157,152.59,1.028917
12414,0111111000001100,121,152.59,0.792987
12415,1111111000001100,165,152.59,1.081346
12416,0000000100001100,140,152.59,0.917505
12417,1000000100001100,154,152.59,1.009256
12418,0100000100001100,145,152.59,0.950273
12419,1100000100001100,154,152.59,1.009256
12420,0010000100001100,165,152.59,1.081346
12421,1010000100001100,161,152.59,1.055131
12422,0110000100001100,182,152.59,1.192757
12423,1110000100001100,172,152.59,1.127221
12424,0001000100001100,150,152.59,0.983041
12425,1001000100001100,136,152.59,0.891291
12426,0101000100001100,160,152.59,1.048578
12427,1101000100001100,135,152.59,0.884737
12428,0011000100001100,181,152.59,1.186203
12429,1011000100001100,174,152.59,1.140328
12430,0111000100001100,131,152.59,0.858523
12431,1111000100001100,135,152.59,0.884737
12432,0000100100001100,151,152.59,0.989595
12433,1000100100001100,140,152.59,0.917505
12434,0100100100001100,162,152.59,1.061685
12435,1100100100001100,151,152.59,0.989595
12436,0010100100001100,160,152.59,1.048578
12437,1010100100001100,157,152.59,1.028917
12438,0110100100001100,151,152.59,0.989595
12439,1110100100001100,156,152.59,1.022363
12440,0001100100001100,134,152.59,0.878184
12441,1001100100001100,138,152.59,0.904398
12442,0101100100001100,125,152.59,0.819201
12443,1101100100001100,148,152.59,0.969934
12444,0011100100001100,159,152.59,1.042024
12445,1011100100001100,138,152.59,0.904398
12446,0111100100001100,160,152.59,1.048578
12447,1111100100001100,157,152.59,1.028917
12448,0000010100001100,151,152.59,0.989595
12449,1000010100001100,156,152.59,1.022363
12450,0100010100001100,146,152.59,0.956827
12451,1100010100001100,156,152.59,1.022363
12452,0010010100001100,158,152.59,1.035470
12453,1010010100001100,141,152.59,0.924059
12454,0110010100001100,165,152.59,1.081346
12455,1110010100001100,152,152.59,0.996149
12456,0001010100001100,161,152.59,1.055131
12457,1001010100001100,162,152.59,1.061685
12458,0101010100001100,171,152.59,1.120667
12459,1101010100001100,171,152.59,1.120667
12460,0011010100001100,141,152.59,0.924059
12461,1011010100001100,134,152.59,0.878184
12462,0111010100001100,157,152.59,1.028917
12463,1111010100001100,149,152.59,0.976488
12464,0000110100001100,150,152.59,0.983041
12465,1000110100001100,157,152.59,1.028917
12466,0100110100001100,148,152.59,0.969934
12467,1100110100001100,172,152.59,1.127221
12468,0010110100001100,150,152.59,0.983041
12469,1010110100001100,153,152.59,1.002702
12470,0110110100001100,135,152.59,0.884737
12471,1110110100001100,167,152.59,1.094453
12472,0001110100001100,158,152.59,1.035470
12473,1001110100001100,156,152.59,1.022363
12474,0101110100001100,149,152.59,0.976488
12475,1101110100001100,139,152.59,0.910952
12476,0011110100001100,150,152.59,0.983041
12477,1011110100001100,128,152.59,0.838862
12478,0111110100001100,153,152.59,1.002702
12479,1111110100001100,152,152.59,0.996149
12480,0000001100001100,164,152.59,1.074792
12481,1000001100001100,157,152.59,1.028917
12482,0100001100001100,134,152.59,0.878184
12483,1100001100001100,152,152.59,0.996149
12484,0010001100001100,149,152.59,0.976488
12485,1010001100001100,158,152.59,1.035470
12486,0110001100001100,153,152.59,1.002702
12487,1110001100001100,144,152.59,0.943720
12488,0001001100001100,139,152.59,0.910952
12489,1001001100001100,146,152.59,0.956827
12490,0101001100001100,156,152.59,1.022363
12491,1101001100001100,134,152.59,0.878184
12492,0011001100001100,151,152.59,0.989595
12493,1011001100001100,149,152.59,0.976488
12494,0111001100001100,141,152.59,0.924059
12495,1111001100001100,150,152.59,0.983041
12496,0000101100001100,148,152.59,0.969934
12497,1000101100001100,146,152.59,0.956827
12498,0100101100001100,153,152.59,1.002702
12499,1100101100001100,151,152.59,0.989595
12500,0010101100001100,168,152.59,1.101006
12501,1010101100001100,144,152.59,0.943720
12502,0110101100001100,156,152.59,1.022363
12503,1110101100001100,157,152.59,1.028917
12504,0001101100001100,186,152.59,1.218971
12505,1001101100001100,165,152.59,1.081346
12506,0101101100001100,134,152.59,0.878184
12507,1101101100001100,172,152.59,1.127221
12508,0011101100001100,171,152.59,1.120667
12509,1011101100001100,138,152.59,0.904398
12510,0111101100001100,172,152.59,1.127221
12511,1111101100001100,159,152.59,1.042024
12512,0000011100001100,142,152.59,0.930613
12513,1000011100001100,171,152.59,1.120667
12514,0100011100001100,164,152.59,1.074792
12515,1100011100001100,163,152.59,1.068238
12516,0010011100001100,150,152.59,0.983041
12517,1010011100001100,149,152.59,0.976488
12518,0110011100001100,148,152.59,0.969934
12519,1110011100001100,140,152.59,0.917505
12520,0001011100001100,163,152.59,1.068238
12521,1001011100001100,163,152.59,1.068238
12522,0101011100001100,154,152.59,1.009256
12523,1101011100001100,148,152.59,0.969934
12524,0011011100001100,173,152.59,1.133775
12525,1011011100001100,148,152.59,0.969934
12526,0111011100001100,147,152.59,0.963381
12527,1111011100001100,149,152.59,0.976488
12528,0000111100001100,182,152.59,1.192757
12529,1000111100001100,146,152.59,0.956827
12530,0100111100001100,162,152.59,1.061685
12531,1100111100001100,170,152.59,1.114114
12532,0010111100001100,159,152.59,1.042024
12533,1010111100001100,167,152.59,1.094453
12534,0110111100001100,173,152.59,1.133775
12535,1110111100001100,159,152.59,1.042024
12536,0001111100001100,146,152.59,0.956827
12537,1001111100001100,147,152.59,0.963381
12538,0101111100001100,149,152.59,0.976488
12539,1101111100001100,158,152.59,1.035470
12540,0011111100001100,144,152.59,0.943720
12541,1011111100001100,146,152.59,0.956827
12542,0111111100001100,154,152.59,1.009256
12543,1111111100001100,152,152.59,0.996149
12544,0000000010001100,143,152.59,0.937166
12545,1000000010001100,166,152.59,1.087899
12546,0100000010001100,157,152.59,1.028917
12547,1100000010001100,164,152.59,1.074792
12548,0010000010001100,139,152.59,0.910952
12549,1010000010001100,141,152.59,0.924059
12550,0110000010001100,143,152.59,0.937166
12551,1110000010001100,147,152.59,0.963381
12552,0001000010001100,142,152.59,0.930613
12553,1001000010001100,146,152.59,0.956827
12554,0101000010001100,150,152.59,0.983041
12555,1101000010001100,151,152.59,0.989595
12556,0011000010001100,158,152.59,1.035470
12557,1011000010001100,143,152.59,0.937166
12558,0111000010001100,141,152.59,0.924059
12559,1111000010001100,145,152.59,0.950273
12560,0000100010001100,138,152.59,0.904398
12561,1000100010001100,159,152.59,1.042024
12562,0100100010001100,177,152.59,1.159989
12563,1100100010001100,160,152.59,1.048578
12564,0010100010001100,185,152.59,1.212418
12565,1010100010001100,152,152.59,0.996149
12566,0110100010001100,136,152.59,0.891291
12567,1110100010001100,152,152.59,0.996149
12568,0001100010001100,140,152.59,0.917505
12569,1001100010001100,172,152.59,1.127221
12570,0101100010001100,145,152.59,0.950273
12571,1101100010001100,143,152.59,0.937166
12572,0011100010001100,147,152.59,0.963381
12573,1011100010001100,163,152.59,1.068238
12574,0111100010001100,158,152.59,1.035470
12575,1111100010001100,164,152.59,1.074792
12576,0000010010001100,157,152.59,1.028917
12577,1000010010001100,143,152.59,0.937166
12578,0100010010001100,137,152.59,0.897845
12579,1100010010001100,157,152.59,1.028917
12580,0010010010001100,147,152.59,0.963381
12581,1010010010001100,139,152.59,0.910952
12582,0110010010001100,150,152.59,0.983041
12583,1110010010001100,148,152.59,0.969934
12584,0001010010001100,161,152.59,1.055131
12585,1001010010001100,154,152.59,1.009256
12586,0101010010001100,155,152.59,1.015810
12587,1101010010001100,153,152.59,1.002702
12588,0011010010001100,147,152.59,0.963381
12589,1011010010001100,155,152.59,1.015810
12590,0111010010001100,126,152.59,0.825755
12591,1111010010001100,158,152.59,1.035470
12592,0000110010001100,148,152.59,0.969934
12593,1000110010001100,157,152.59,1.028917
12594,0100110010001100,151,152.59,0.989595
12595,1100110010001100,153,152.59,1.002702
12596,0010110010001100,175,152.59,1.146882
12597,1010110010001100,148,152.59,0.969934
12598,0110110010001100,140,152.59,0.917505
12599,1110110010001100,155,152.59,1.015810
12600,0001110010001100,151,152.59,0.989595
12601,1001110010001100,158,152.59,1.035470
12602,0101110010001100,166,152.59,1.087899
12603,1101110010001100,150,152.59,0.983041
12604,0011110010001100,127,152.59,0.832308
12605,1011110010001100,183,152.59,1.199311
12606,0111110010001100,165,152.59,1.081346
12607,1111110010001100,157,152.59,1.028917
12608,0000001010001100,137,152.59,0.897845
12609,1000001010001100,153,152.59,1.002702
12610,0100001010001100,160,152.59,1.048578
12611,1100001010001100,152,152.59,0.996149
12612,0010001010001100,155,152.59,1.015810
12613,1010001010001100,151,152.59,0.989595
12614,0110001010001100,153,152.59,1.002702
12615,1110001010001100,166,152.59,1.087899
12616,0001001010001100,162,152.59,1.061685
12617,1001001010001100,155,152.59,1.015810
12618,0101001010001100,151,152.59,0.989595
12619,1101001010001100,153,152.59,1.002702
12620,0011001010001100,153,152.59,1.002702
12621,1011001010001100,161,152.59,1.055131
12622,0111001010001100,130,152.59,0.851969
12623,1111001010001100,158,152.59,1.035470
12624,0000101010001100,146,152.59,0.956827
12625,1000101010001100,176,152.59,1.153435
12626,0100101010001100,164,152.59,1.074792
12627,1100101010001100,147,152.59,0.963381
12628,0010101010001100,153,152.59,1.002702
12629,1010101010001100,137,152.59,0.897845
12630,0110101010001100,140,152.59,0.917505
12631,1110101010001100,134,152.59,0.878184
12632,0001101010001100,183,152.59,1.199311
12633,1001101010001100,158,152.59,1.035470
12634,0101101010001100,161,152.59,1.055131
12635,1101101010001100,158,152.59,1.035470
12636,0011101010001100,170,152.59,1.114114
12637,1011101010001100,148,152.59,0.969934
12638,0111101010001100,169,152.59,1.107560
12639,1111101010001100,144,152.59,0.943720
12640,0000011010001100,152,152.59,0.996149
12641,1000011010001100,132,152.59,0.865076
12642,0100011010001100,168,152.59,1.101006
12643,1100011010001100,158,152.59,1.035470
12644,0010011010001100,146,152.59,0.956827
12645,1010011010001100,162,152.59,1.061685
12646,0110011010001100,154,152.59,1.009256
12647,1110011010001100,149,152.59,0.976488
12648,0001011010001100,160,152.59,1.048578
12649,1001011010001100,159,152.59,1.042024
12650,0101011010001100,165,152.59,1.081346
12651,1101011010001100,151,152.59,0.989595
12652,0011011010001100,147,152.59,0.963381
12653,1011011010001100,138,152.59,0.904398
12654,0111011010001100,169,152.59,1.107560
12655,1111011010001100,161,152.59,1.055131
12656,0000111010001100,181,152.59,1.186203
12657,1000111010001100,137,152.59,0.897845
12658,0100111010001100,148,152.59,0.969934
12659,1100111010001100,154,152.59,1.009256
12660,0010111010001100,167,152.59,1.094453
12661,1010111010001100,149,152.59,0.976488
12662,0110111010001100,134,152.59,0.878184
12663,1110111010001100,144,152.59,0.943720
12664,0001111010001100,136,152.59,0.891291
12665,1001111010001100,140,152.59,0.917505
12666,0101111010001100,140,152.59,0.917505
12667,1101111010001100,158,152.59,1.035470
12668,0011111010001100,148,152.59,0.969934
12669,1011111010001100,170,152.59,1.114114
12670,0111111010001100,158,152.59,1.035470
12671,1111111010001100,140,152.59,0.917505
12672,0000000110001100,152,152.59,0.996149
12673,1000000110001100,147,152.59,0.963381
12674,0100000110001100,163,152.59,1.068238
12675,1100000110001100,156,152.59,1.022363
12676,0010000110001100,170,152.59,1.114114
12677,1010000110001100,140,152.59,0.917505
12678,0110000110001100,158,152.59,1.035470
12679,1110000110001100,156,152.59,1.022363
12680,0001000110001100,137,152.59,0.897845
12681,1001000110001100,138,152.59,0.904398
12682,0101000110001100,171,152.59,1.120667
12683,1101000110001100,140,152.59,0.917505
12684,0011000110001100,157,152.59,1.028917
12685,1011000110001100,141,152.59,0.924059
12686,0111000110001100,150,152.59,0.983041
12687,1111000110001100,172,152.59,1.127221
12688,0000100110001100,151,152.59,0.989595
12689,1000100110001100,170,152.59,1.114114
12690,0100100110001100,167,152.59,1.094453
12691,1100100110001100,169,152.59,1.107560
12692,0010100110001100,151,152.59,0.989595
12693,1010100110001100,137,152.59,0.897845
12694,0110100110001100,129,152.59,0.845416
12695,1110100110001100,157,152.59,1.028917
12696,0001100110001100,152,152.59,0.996149
12697,1001100110001100,139,152.59,0.910952
12698,0101100110001100,143,152.59,0.937166
12699,1101100110001100,168,152.59,1.101006
12700,0011100110001100,155,152.59,1.015810
12701,1011100110001100,139,152.59,0.910952
12702,0111100110001100,151,152.59,0.989595
12703,1111100110001100,163,152.59,1.068238
12704,0000010110001100,173,152.59,1.133775
12705,1000010110001100,134,152.59,0.878184
12706,0100010110001100,145,152.59,0.950273
12707,1100010110001100,160,152.59,1.048578
12708,0010010110001100,156,152.59,1.022363
12709,1010010110001100,146,152.59,0.956827
12710,0110010110001100,156,152.59,1.022363
12711,1110010110001100,176,152.59,1.153435
12712,0001010110001100,144,152.59,0.943720
12713,1001010110001100,143,152.59,0.937166
12714,0101010110001100,154,152.59,1.009256
12715,1101010110001100,158,152.59,1.035470
12716,0011010110001100,162,152.59,1.061685
12717,1011010110001100,148,152.59,0.969934
12718,0111010110001100,168,152.59,1.101006
12719,1111010110001100,157,152.59,1.028917
12720,0000110110001100,176,152.59,1.153435
12721,1000110110001100,156,152.59,1.022363
12722,0100110110001100,142,152.59,0.930613
12723,1100110110001100,153,152.59,1.002702
12724,0010110110001100,147,152.59,0.963381
12725,1010110110001100,169,152.59,1.107560
12726,0110110110001100,156,152.59,1.022363
12727,1110110110001100,150,152.59,0.983041
12728,0001110110001100,150,152.59,0.983041
12729,1001110110001100,170,152.59,1.114114
12730,0101110110001100,143,152.59,0.937166
12731,1101110110001100,143,152.59,0.937166
12732,0011110110001100,169,152.59,1.107560
12733,1011110110001100,174,152.59,1.140328
12734,0111110110001100,157,152.59,1.028917
12735,1111110110001100,158,152.59,1.035470
12736,0000001110001100,147,152.59,0.963381
12737,1000001110001100,140,152.59,0.917505
12738,0100001110001100,148,152.59,0.969934
12739,1100001110001100,134,152.59,0.878184
12740,0010001110001100,149,152.59,0.976488
12741,1010001110001100,146,152.59,0.956827
12742,0110001110001100,143,152.59,0.937166
12743,1110001110001100,163,152.59,1.068238
12744,0001001110001100,159,152.59,1.042024
12745,1001001110001100,138,152.59,0.904398
12746,0101001110001100,170,152.59,1.114114
12747,1101001110001100,161,152.59,1.055131
12748,0011001110001100,172,152.59,1.127221
12749,1011001110001100,144,152.59,0.943720
12750,0111001110001100,145,152.59,0.950273
12751,1111001110001100,173,152.59,1.133775
12752,0000101110001100,159,152.59,1.042024
12753,1000101110001100,141,152.59,0.924059
12754,0100101110001100,133,152.59,0.871630
12755,1100101110001100,158,152.59,1.035470
12756,0010101110001100,145,152.59,0.950273
12757,1010101110001100,156,152.59,1.022363
12758,0110101110001100,177,152.59,1.159989
12759,1110101110001100,157,152.59,1.028917
12760,0001101110001100,137,152.59,0.897845
12761,1001101110001100,158,152.59,1.035470
12762,0101101110001100,137,152.59,0.897845
12763,1101101110001100,152,152.59,0.996149
12764,0011101110001100,166,152.59,1.087899
12765,1011101110001100,158,152.59,1.035470
12766,0111101110001100,145,152.59,0.950273
12767,1111101110001100,148,152.59,0.969934
12768,0000011110001100,155,152.59,1.015810
12769,1000011110001100,155,152.59,1.015810
12770,0100011110001100,166,152.59,1.087899
12771,1100011110001100,157,152.59,1.028917
12772,0010011110001100,156,152.59,1.022363
12773,1010011110001100,145,152.59,0.950273
12774,0110011110001100,164,152.59,1.074792
12775,1110011110001100,134,152.59,0.878184
12776,0001011110001100,144,152.59,0.943720
12777,1001011110001100,157,152.59,1.028917
12778,0101011110001100,159,152.59,1.042024
12779,1101011110001100,160,152.59,1.048578
12780,0011011110001100,158,152.59,1.035470
12781,1011011110001100,173,152.59,1.133775
12782,0111011110001100,153,152.59,1.002702
12783,1111011110001100,162,152.59,1.061685
12784,0000111110001100,158,152.59,1.035470
12785,1000111110001100,158,152.59,1.035470
12786,0100111110001100,170,152.59,1.114114
12787,1100111110001100,161,152.59,1.055131
12788,0010111110001100,138,152.59,0.904398
12789,1010111110001100,149,152.59,0.976488
12790,0110111110001100,158,152.59,1.035470
12791,1110111110001100,160,152.59,1.048578
12792,0001111110001100,150,152.59,0.983041
12793,1001111110001100,153,152.59,1.002702
12794,0101111110001100,152,152.59,0.996149
12795,1101111110001100,149,152.59,0.976488
12796,0011111110001100,121,152.59,0.792987
12797,1011111110001100,154,152.59,1.009256
12798,0111111110001100,146,152.59,0.956827
12799,1111111110001100,122,152.59,0.799540
12800,0000000001001100,166,152.59,1.087899
12801,1000000001001100,164,152.59,1.074792
12802,0100000001001100,165,152.59,1.081346
12803,1100000001001100,140,152.59,0.917505
12804,0010000001001100,144,152.59,0.943720
12805,1010000001001100,160,152.59,1.048578
12806,0110000001001100,157,152.59,1.028917
12807,1110000001001100,159,152.59,1.042024
12808,0001000001001100,154,152.59,1.009256
12809,1001000001001100,146,152.59,0.956827
12810,0101000001001100,161,152.59,1.055131
12811,1101000001001100,140,152.59,0.917505
12812,0011000001001100,169,152.59,1.107560
12813,1011000001001100,168,152.59,1.101006
12814,0111000001001100,148,152.59,0.969934
12815,1111000001001100,156,152.59,1.022363
12816,0000100001001100,145,152.59,0.950273
12817,1000100001001100,158,152.59,1.035470
12818,0100100001001100,137,152.59,0.897845
12819,1100100001001100,138,152.59,0.904398
12820,0010100001001100,152,152.59,0.996149
12821,1010100001001100,134,152.59,0.878184
12822,0110100001001100,155,152.59,1.015810
12823,1110100001001100,159,152.59,1.042024
12824,0001100001001100,147,152.59,0.963381
12825,1001100001001100,142,152.59,0.930613
12826,0101100001001100,169,152.59,1.107560
12827,1101100001001100,151,152.59,0.989595
12828,0011100001001100,164,152.59,1.074792
12829,1011100001001100,130,152.59,0.851969
12830,0111100001001100,174,152.59,1.140328
12831,1111100001001100,168,152.59,1.101006
12832,0000010001001100,132,152.59,0.865076
12833,1000010001001100,152,152.59,0.996149
12834,0100010001001100,171,152.59,1.120667
12835,1100010001001100,161,152.59,1.055131
12836,0010010001001100,164,152.59,1.074792
12837,1010010001001100,158,152.59,1.035470
12838,0110010001001100,149,152.59,0.976488
12839,1110010001001100,158,152.59,1.035470
12840,0001010001001100,142,152.59,0.930613
12841,1001010001001100,150,152.59,0.983041
12842,0101010001001100,135,152.59,0.884737
12843,1101010001001100,154,152.59,1.009256
12844,0011010001001100,147,152.59,0.963381
12845,1011010001001100,161,152.59,1.055131
12846,0111010001001100,138,152.59,0.904398
12847,1111010001001100,150,152.59,0.983041
12848,0000110001001100,153,152.59,1.002702
12849,1000110001001100,150,152.59,0.983041
12850,0100110001001100,159,152.59,1.042024
12851,1100110001001100,151,152.59,0.989595
12852,0010110001001100,165,152.59,1.081346
12853,1010110001001100,145,152.59,0.950273
12854,0110110001001100,163,152.59,1.068238
12855,1110110001001100,118,152.59,0.773326
12856,0001110001001100,158,152.59,1.035470
12857,1001110001001100,144,152.59,0.943720
12858,0101110001001100,142,152.59,0.930613
12859,1101110001001100,153,152.59,1.002702
12860,0011110001001100,144,152.59,0.943720
12861,1011110001001100,153,152.59,1.002702
12862,0111110001001100,157,152.59,1.028917
12863,1111110001001100,152,152.59,0.996149
12864,0000001001001100,145,152.59,0.950273
12865,1000001001001100,147,152.59,0.963381
12866,0100001001001100,161,152.59,1.055131
12867,1100001001001100,161,152.59,1.055131
12868,0010001001001100,156,152.59,1.022363
12869,1010001001001100,151,152.59,0.989595
12870,0110001001001100,154,152.59,1.009256
12871,1110001001001100,151,152.59,0.989595
12872,0001001001001100,152,152.59,0.996149
12873,1001001001001100,155,152.59,1.015810
12874,0101001001001100,135,152.59,0.884737
12875,1101001001001100,156,152.59,1.022363
12876,0011001001001100,161,152.59,1.055131
12877,1011001001001100,149,152.59,0.976488
12878,0111001001001100,150,152.59,0.983041
12879,1111001001001100,169,152.59,1.107560
12880,0000101001001100,145,152.59,0.950273
12881,1000101001001100,183,152.59,1.199311
12882,0100101001001100,131,152.59,0.858523
